Samples,YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2171230,2015,5,18,1,WN,627,N281WN,MCO,MHT,1445,1616,91,9,1625,170,166,154,1142,1859,3,1735,1902,87,0,0,,0,0,87,0,0
3656312,2015,8,15,6,UA,1253,N61882,LAX,EWR,1552,1553,1,13,1606,327,326,307,2454,13,6,19,19,0,0,0,,,,,,
587421,2015,2,8,7,DL,1988,N670DN,DTW,SFO,1950,2205,135,40,2245,328,360,309,2079,54,11,2218,105,167,0,0,,167,0,0,0,0
4930708,2015,11,4,3,DL,1699,N927DA,MEM,ATL,1559,1617,18,18,1635,88,74,47,332,1822,9,1827,1831,4,0,0,,,,,,
883536,2015,2,27,5,UA,1548,N76526,MSY,SFO,1849,1936,47,12,1948,291,293,274,1911,2222,7,2140,2229,49,0,0,,49,0,0,0,0
5736380,2015,12,26,6,EV,5508,N604QX,JAN,ATL,1718,1812,54,17,1829,86,73,49,341,2018,7,1944,2025,41,0,0,,0,0,0,41,0
2779610,2015,6,24,3,EV,2641,N672AE,DFW,GPT,1210,1419,129,11,1430,104,85,69,500,1539,5,1354,1544,110,0,0,,0,0,110,0,0
620495,2015,2,11,3,US,1941,N760US,PVD,CLT,600,917,197,41,958,145,154,104,683,1142,9,825,1151,206,0,0,,9,0,197,0,0
1878232,2015,4,30,4,EV,4428,N11551,IAH,ELP,1126,1121,-5,15,1136,124,111,91,667,1207,5,1230,1212,-18,0,0,,,,,,
3617983,2015,8,13,4,DL,821,N539US,LAX,MSP,1055,1126,31,15,1141,214,200,182,1535,1643,3,1629,1646,17,0,0,,11,0,6,0,0
703789,2015,2,16,1,WN,900,N426WN,LAX,OAK,1335,1416,41,6,1422,75,71,54,337,1516,11,1450,1527,37,0,0,,0,0,4,33,0
5541178,2015,12,14,1,NK,718,N616NK,DFW,LGA,745,,,,,200,,,1389,,,1205,,,0,1,B,,,,,
2818390,2015,6,26,5,UA,444,N535UA,SFO,BOS,1606,1624,18,15,1639,339,323,302,2704,41,6,45,47,2,0,0,,,,,,
3855383,2015,8,27,4,EV,4679,N14203,IAH,LFT,1910,2002,52,11,2013,58,52,33,201,2046,8,2008,2054,46,0,0,,0,0,36,10,0
126925,2015,1,9,5,UA,1231,N37252,HNL,LAX,628,624,-4,15,639,339,310,289,2556,1328,6,1407,1334,-33,0,0,,,,,,
2970370,2015,7,6,1,DL,1148,N944DL,ATL,CVG,725,723,-2,11,734,80,75,57,373,831,7,845,838,-7,0,0,,,,,,
5091062,2015,11,14,6,WN,766,N903WN,CHS,BWI,1845,1849,4,9,1858,90,86,73,472,2011,4,2015,2015,0,0,0,,,,,,
4595308,2015,10,14,3,AA,1942,N762US,11057,10792,925,922,-3,18,940,100,98,77,546,1057,3,1105,1100,-5,0,0,,,,,,
152616,2015,1,10,6,AS,585,N625AS,SNA,PDX,1835,1816,-19,8,1824,140,134,123,859,2027,3,2055,2030,-25,0,0,,,,,,
691769,2015,2,15,7,DL,1445,N998DL,ATL,DFW,1732,1729,-3,19,1748,153,146,121,731,1849,6,1905,1855,-10,0,0,,,,,,
4974941,2015,11,7,6,UA,1758,N548UA,DEN,KOA,1130,1138,8,14,1152,459,444,426,3329,1558,4,1609,1602,-7,0,0,,,,,,
1057559,2015,3,10,2,MQ,3369,N902MQ,ORD,BMI,1915,1910,-5,13,1923,48,41,23,116,1946,5,2003,1951,-12,0,0,,,,,,
2888785,2015,6,30,2,AS,608,N585AS,SEA,LAS,2135,2133,-2,14,2147,144,149,128,867,2355,7,2359,2,3,0,0,,,,,,
3674671,2015,8,16,7,DL,953,N658DL,ATL,SAT,1906,1906,0,11,1917,148,136,119,874,2016,6,2034,2022,-12,0,0,,,,,,
1917215,2015,5,2,6,UA,1117,N33203,MIA,EWR,1900,1902,2,15,1917,187,165,141,1085,2138,9,2207,2147,-20,0,0,,,,,,
4900052,2015,11,2,1,EV,4684,N27152,PNS,IAH,1737,1735,-2,13,1748,105,100,80,489,1908,7,1922,1915,-7,0,0,,,,,,
881461,2015,2,27,5,AA,2486,N3ARAA,MIA,SJU,1650,1734,44,17,1751,158,148,126,1045,2057,5,2028,2102,34,0,0,,0,0,34,0,0
4235860,2015,9,21,1,B6,930,N554JB,RSW,JFK,1335,1432,57,19,1451,165,159,136,1074,1707,4,1620,1711,51,0,0,,7,0,33,11,0
2806915,2015,6,25,4,F9,1224,N938FR,LAS,MCO,2340,202,142,34,236,270,282,242,2039,938,6,710,944,154,0,0,,12,0,10,132,0
4593092,2015,10,14,3,AA,167,N3JXAA,13303,14771,715,712,-3,19,731,364,352,329,2585,1000,4,1019,1004,-15,0,0,,,,,,
3017455,2015,7,8,3,WN,1473,N552WN,BNA,DEN,1935,2111,96,9,2120,170,154,139,1014,2239,6,2125,2245,80,0,0,,0,0,17,63,0
3427221,2015,8,2,7,DL,201,N993AT,ATL,IAD,727,734,7,22,756,100,98,74,534,910,2,907,912,5,0,0,,,,,,
2092906,2015,5,13,3,WN,891,N919WN,LAX,LAS,1650,1657,7,9,1706,60,58,44,236,1750,5,1750,1755,5,0,0,,,,,,
3114891,2015,7,14,2,EV,5363,N713EV,DTW,LIT,1549,1547,-2,15,1602,126,121,103,705,1645,3,1655,1648,-7,0,0,,,,,,
5464402,2015,12,9,3,B6,816,N317JB,BUF,BOS,650,640,-10,9,649,79,72,59,395,748,4,809,752,-17,0,0,,,,,,
2082232,2015,5,13,3,OO,5235,N141SY,BDL,ORD,616,611,-5,18,629,159,174,139,783,748,17,755,805,10,0,0,,,,,,
2067494,2015,5,12,2,WN,2431,N7742B,BUR,OAK,800,757,-3,9,806,70,65,52,325,858,4,910,902,-8,0,0,,,,,,
2669830,2015,6,17,3,UA,1187,N68807,SFO,EWR,2042,2047,5,12,2059,329,301,282,2565,441,7,511,448,-23,0,0,,,,,,
4392861,2015,10,1,4,EV,5034,N924EV,15607,10397,1211,1206,-5,22,1228,64,70,43,208,1311,5,1315,1316,1,0,0,,,,,,
1499719,2015,4,6,1,DL,2249,N946DL,ATL,IAH,2158,2222,24,12,2234,138,117,101,689,2315,4,2316,2319,3,0,0,,,,,,
4129606,2015,9,14,1,WN,3192,N216WR,ATL,HOU,1645,1642,-3,11,1653,130,123,106,696,1739,6,1755,1745,-10,0,0,,,,,,
5204205,2015,11,22,7,EV,5039,N751EV,JAX,LGA,600,557,-3,11,608,140,115,99,833,747,5,820,752,-28,0,0,,,,,,
2809075,2015,6,26,5,UA,261,N547UA,LAX,MCO,705,708,3,14,722,303,299,279,2218,1501,6,1508,1507,-1,0,0,,,,,,
3634510,2015,8,14,5,B6,626,N374JB,BWI,BOS,1010,958,-12,20,1018,79,90,63,369,1121,7,1129,1128,-1,0,0,,,,,,
4497348,2015,10,8,4,EV,5160,N608QX,12264,11433,615,611,-4,15,626,98,95,72,383,738,8,753,746,-7,0,0,,,,,,
2287132,2015,5,25,1,WN,3971,N641SW,LAX,OAK,2055,2259,124,8,2307,75,70,55,337,2,7,2210,9,119,0,0,,0,0,0,119,0
13441,2015,1,1,4,HA,378,N476HA,LIH,HNL,2138,2137,-1,7,2144,32,32,19,102,2203,6,2210,2209,-1,0,0,,,,,,
1622229,2015,4,14,2,B6,340,N337JB,SJU,STX,1417,1413,-4,12,1425,40,37,23,94,1448,2,1457,1450,-7,0,0,,,,,,
1802185,2015,4,25,6,US,761,N575UW,CLT,MIA,1610,1604,-6,22,1626,119,121,91,650,1757,8,1809,1805,-4,0,0,,,,,,
4563622,2015,10,12,1,WN,1949,N555LV,12889,14679,1020,1018,-2,26,1044,75,76,43,258,1127,7,1135,1134,-1,0,0,,,,,,
2509573,2015,6,8,1,WN,4287,N526SW,MSY,HOU,1250,1249,-1,11,1300,65,77,49,302,1349,17,1355,1406,11,0,0,,,,,,
889154,2015,2,28,6,US,403,N663AW,PHX,SFO,845,853,8,14,907,130,121,102,651,949,5,955,954,-1,0,0,,,,,,
2005166,2015,5,8,5,UA,1731,N17105,EWR,MCO,829,831,2,26,857,167,157,124,937,1101,7,1116,1108,-8,0,0,,,,,,
4506996,2015,10,8,4,DL,950,N974DL,10397,15304,1535,1601,26,11,1612,89,77,62,406,1714,4,1704,1718,14,0,0,,,,,,
1019639,2015,3,8,7,US,642,N652AW,PHX,DEN,1455,1454,-1,21,1515,104,115,84,602,1739,10,1739,1749,10,0,0,,,,,,
1515916,2015,4,7,2,DL,1606,N530US,ATL,LAS,2142,2159,17,16,2215,277,266,243,1747,2318,7,2319,2325,6,0,0,,,,,,
2056990,2015,5,11,1,B6,398,N665JB,MCO,LGA,1417,1416,-1,19,1435,161,157,133,950,1648,5,1658,1653,-5,0,0,,,,,,
1356711,2015,3,29,7,WN,3027,N8616C,ALB,FLL,830,823,-7,8,831,200,172,159,1204,1110,5,1150,1115,-35,0,0,,,,,,
5533551,2015,12,13,7,WN,539,N7745A,MDW,FLL,1630,1639,9,15,1654,180,175,155,1167,2029,5,2030,2034,4,0,0,,,,,,
859446,2015,2,26,4,WN,1124,N229WN,MCI,BNA,1115,1107,-8,6,1113,85,93,65,491,1218,22,1240,1240,0,0,0,,,,,,
4268318,2015,9,23,3,DL,2342,N530US,JAX,ATL,1415,1415,0,11,1426,90,71,46,270,1512,14,1545,1526,-19,0,0,,,,,,
2345809,2015,5,29,5,EV,5541,N606LR,ATL,AGS,1145,1215,30,31,1246,48,60,25,143,1311,4,1233,1315,42,0,0,,12,0,30,0,0
4216461,2015,9,20,7,WN,35,N7745A,TPA,STL,1040,1035,-5,8,1043,140,130,119,869,1142,3,1200,1145,-15,0,0,,,,,,
1961589,2015,5,5,2,DL,2223,N366NW,ORD,MSP,1506,1515,9,22,1537,91,85,60,334,1637,3,1637,1640,3,0,0,,,,,,
5183238,2015,11,20,5,EV,2783,N676AE,GPT,DFW,1419,1413,-6,16,1429,116,111,83,500,1552,12,1615,1604,-11,0,0,,,,,,
2772029,2015,6,23,2,UA,1681,N16217,SFO,CLE,2230,2228,-2,15,2243,281,255,235,2161,538,5,611,543,-28,0,0,,,,,,
5333493,2015,11,30,1,WN,4403,N736SA,ATL,DCA,1535,1536,1,10,1546,105,97,83,547,1709,4,1720,1713,-7,0,0,,,,,,
1951567,2015,5,4,1,B6,948,N903JB,LAS,JFK,2237,2249,12,13,2302,297,286,269,2248,631,4,634,635,1,0,0,,,,,,
4960534,2015,11,6,5,DL,1567,N385DN,LAX,MSY,1238,1235,-3,18,1253,219,212,185,1670,1758,9,1817,1807,-10,0,0,,,,,,
687524,2015,2,15,7,AA,1129,N437AA,DFW,IND,1305,1254,-11,10,1304,119,108,95,761,1539,3,1604,1542,-22,0,0,,,,,,
4619564,2015,10,15,4,OO,6418,N920SW,14771,14869,1710,1714,4,72,1826,111,163,85,599,2051,6,2001,2057,56,0,0,,52,0,0,4,0
1468997,2015,4,5,7,DL,822,N674DL,SEA,ATL,700,656,-4,20,716,288,265,237,2182,1413,8,1448,1421,-27,0,0,,,,,,
4961357,2015,11,6,5,EV,5918,N11165,CHS,ORD,1332,1323,-9,19,1342,146,139,114,760,1436,6,1458,1442,-16,0,0,,,,,,
2732692,2015,6,21,7,OO,2837,N930EV,ORD,MKE,1710,1726,16,20,1746,64,48,23,67,1809,5,1814,1814,0,0,0,,,,,,
5090338,2015,11,14,6,WN,1180,N714CB,MDW,TUS,1740,1739,-1,19,1758,230,221,198,1440,2016,4,2030,2020,-10,0,0,,,,,,
5215244,2015,11,22,7,VX,878,N525VA,DAL,DCA,1800,1758,-2,13,1811,170,160,141,1184,2132,6,2150,2138,-12,0,0,,,,,,
5221824,2015,11,23,1,HA,11,N392HA,SFO,HNL,830,824,-6,17,841,340,345,323,2398,1204,5,1210,1209,-1,0,0,,,,,,
5754221,2015,12,27,7,DL,2307,N603AT,ATL,SAV,1918,2020,62,11,2031,65,51,34,214,2105,6,2023,2111,48,0,0,,0,0,6,42,0
5205116,2015,11,22,7,NK,198,N505NK,FLL,MCO,700,659,-1,17,716,56,56,31,177,747,8,756,755,-1,0,0,,,,,,
1787490,2015,4,24,5,AA,1641,N024AA,IAH,MIA,1640,1635,-5,11,1646,146,131,112,964,1938,8,2006,1946,-20,0,0,,,,,,
3769367,2015,8,22,6,AA,54,N3AUAA,MCO,ORD,1352,1344,-8,17,1401,176,172,138,1005,1519,17,1548,1536,-12,0,0,,,,,,
1048752,2015,3,10,2,NK,622,N521NK,RSW,DTW,1020,1015,-5,9,1024,172,167,149,1084,1253,9,1312,1302,-10,0,0,,,,,,
4803330,2015,10,27,2,UA,1256,N69816,12889,11618,1217,1210,-7,17,1227,293,294,261,2227,1948,16,2010,2004,-6,0,0,,,,,,
1119166,2015,3,14,6,EV,4885,N604QX,RDU,MSP,1440,1441,1,12,1453,171,161,144,980,1617,5,1631,1622,-9,0,0,,,,,,
4677565,2015,10,19,1,AA,2242,N4YEAA,11298,10693,1324,1321,-3,9,1330,110,97,83,631,1453,5,1514,1458,-16,0,0,,,,,,
4266365,2015,9,23,3,DL,423,N705TW,JFK,LAX,1215,1209,-6,15,1224,370,334,314,2475,1438,5,1525,1443,-42,0,0,,,,,,
1134576,2015,3,15,7,WN,3311,N8606C,LAX,DEN,1520,1523,3,6,1529,135,127,115,862,1824,6,1835,1830,-5,0,0,,,,,,
598149,2015,2,9,1,DL,2015,N999DN,CLT,ATL,1430,1439,9,28,1507,82,78,42,226,1549,8,1552,1557,5,0,0,,,,,,
1369934,2015,3,29,7,F9,1126,N213FR,LAS,IAD,2325,2323,-2,22,2345,270,254,223,2065,628,9,655,637,-18,0,0,,,,,,
5062300,2015,11,12,4,DL,443,N703TW,JFK,SFO,2045,2041,-4,38,2119,405,390,345,2586,4,7,30,11,-19,0,0,,,,,,
4492706,2015,10,7,3,EV,2837,N687JS,11298,10781,1748,1805,17,21,1826,81,85,59,383,1925,5,1909,1930,21,0,0,,4,0,7,10,0
324454,2015,1,22,4,MQ,3266,N612MQ,MIA,TLH,940,1022,42,17,1039,93,90,64,402,1143,9,1113,1152,39,0,0,,0,0,0,39,0
4737304,2015,10,23,5,DL,2005,N942DN,10397,11433,731,743,12,15,758,112,112,89,594,927,8,923,935,12,0,0,,,,,,
5588508,2015,12,17,4,EV,4439,N11535,ORD,SYR,710,706,-4,16,722,110,121,78,607,940,27,1000,1007,7,0,0,,,,,,
4287286,2015,9,24,4,WN,43,N7712G,DAL,HOU,1700,1701,1,8,1709,65,54,42,239,1751,4,1805,1755,-10,0,0,,,,,,
2872244,2015,6,29,1,WN,413,N7706A,BOS,MDW,2155,2151,-4,15,2206,160,144,123,861,2309,6,2335,2315,-20,0,0,,,,,,
1026693,2015,3,9,1,B6,1204,N571JB,SJU,JFK,59,135,36,12,147,235,221,204,1598,511,5,454,516,22,0,0,,0,0,0,22,0
1354037,2015,3,29,7,DL,2517,N968AT,VPS,ATL,520,517,-3,15,532,68,64,43,250,715,6,728,721,-7,0,0,,,,,,
3547379,2015,8,9,7,AA,1510,N389AA,MIA,JFK,855,855,0,14,909,184,170,148,1089,1137,8,1159,1145,-14,0,0,,,,,,
800276,2015,2,22,7,OO,6221,N108SY,MCI,SFO,1656,1656,0,22,1718,247,273,247,1499,1925,4,1903,1929,26,0,0,,26,0,0,0,0
5285006,2015,11,27,5,AA,500,N660AW,SMF,PHX,1620,1613,-7,20,1633,105,114,89,647,1902,5,1905,1907,2,0,0,,,,,,
1298891,2015,3,25,3,AA,395,N3DWAA,SJU,ORD,1502,1520,18,8,1528,318,302,285,2072,1913,9,1920,1922,2,0,0,,,,,,
2337566,2015,5,28,4,EV,4310,N17169,LGA,CLE,2030,2018,-12,51,2109,109,123,68,419,2217,4,2219,2221,2,0,0,,,,,,
3642528,2015,8,14,5,WN,948,N660SW,LAX,SMF,1755,1910,75,9,1919,75,69,57,373,2016,3,1910,2019,69,0,0,,0,0,6,63,0
2707236,2015,6,20,6,DL,1547,N894AT,LAS,SLC,630,624,-6,12,636,78,82,67,368,843,3,848,846,-2,0,0,,,,,,
4110961,2015,9,13,7,AA,1184,N3ANAA,DEN,DFW,1435,1426,-9,15,1441,123,124,85,641,1706,24,1738,1730,-8,0,0,,,,,,
425994,2015,1,29,4,DL,893,N332NW,PHL,DTW,545,541,-4,12,553,111,97,76,453,709,9,736,718,-18,0,0,,,,,,
232632,2015,1,16,5,EV,4292,N11191,SBN,EWR,627,622,-5,25,647,123,112,81,637,808,6,830,814,-16,0,0,,,,,,
4793007,2015,10,26,1,AA,1348,N481AA,14492,13930,1800,1751,-9,16,1807,131,146,106,646,1853,24,1911,1917,6,0,0,,,,,,
4935423,2015,11,4,3,WN,1426,N735SA,OAK,SNA,2100,2057,-3,7,2104,80,72,60,371,2204,5,2220,2209,-11,0,0,,,,,,
4150171,2015,9,16,3,WN,140,N287WN,PDX,LAX,535,532,-3,10,542,150,129,112,834,734,7,805,741,-24,0,0,,,,,,
855414,2015,2,26,4,UA,1226,N39450,IAH,MSY,720,725,5,49,814,73,101,44,305,858,8,833,906,33,0,0,,33,0,0,0,0
1557656,2015,4,10,5,OO,6422,N778SK,ORD,MEM,1235,1328,53,14,1342,108,105,84,491,1506,7,1423,1513,50,0,0,,0,0,50,0,0
4456542,2015,10,5,1,OO,6337,N965SW,11648,11292,1410,1404,-6,17,1421,126,132,106,752,1607,9,1616,1616,0,0,0,,,,,,
2875428,2015,6,30,2,OO,5658,N795SK,TUL,ORD,739,732,-7,14,746,113,118,94,585,920,10,932,930,-2,0,0,,,,,,
593090,2015,2,9,1,US,1983,N748UW,RDU,CLT,925,921,-4,21,942,65,60,32,130,1014,7,1030,1021,-9,0,0,,,,,,
3555044,2015,8,9,7,UA,1463,N33209,SEA,EWR,1635,1638,3,10,1648,310,294,273,2402,21,11,45,32,-13,0,0,,,,,,
2612999,2015,6,14,7,US,2022,N764US,PHL,FLL,1540,1538,-2,23,1601,173,153,128,992,1809,2,1833,1811,-22,0,0,,,,,,
1633017,2015,4,15,3,WN,779,N8613K,MDW,SAN,840,839,-1,14,853,265,252,234,1728,1047,4,1105,1051,-14,0,0,,,,,,
5198758,2015,11,21,6,AS,538,N309AS,SEA,ONT,1440,1440,0,9,1449,149,143,130,956,1659,4,1709,1703,-6,0,0,,,,,,
508560,2015,2,3,2,US,1766,N704US,CLT,DCA,1455,1450,-5,21,1511,80,80,54,331,1605,5,1615,1610,-5,0,0,,,,,,
5003073,2015,11,9,1,EV,5597,N914EV,ATL,LFT,1005,1004,-1,29,1033,110,117,84,503,1057,4,1055,1101,6,0,0,,,,,,
2015668,2015,5,8,5,WN,404,N940WN,MKE,PHX,1845,1840,-5,9,1849,225,224,209,1460,2018,6,2030,2024,-6,0,0,,,,,,
795658,2015,2,22,7,EV,4241,N13994,EWR,BUF,1211,1220,9,15,1235,82,72,53,282,1328,4,1333,1332,-1,0,0,,,,,,
1779681,2015,4,24,5,WN,3048,N766SW,PHL,MCO,855,849,-6,9,858,150,128,114,861,1052,5,1125,1057,-28,0,0,,,,,,
1598834,2015,4,13,1,DL,2457,N992DL,ATL,BDL,730,732,2,18,750,134,131,109,859,939,4,944,943,-1,0,0,,,,,,
2113762,2015,5,14,4,DL,1076,N686DA,ATL,CLT,2055,2053,-2,16,2109,74,63,38,226,2147,9,2209,2156,-13,0,0,,,,,,
3276503,2015,7,24,5,DL,1123,N687DL,SLC,ATL,710,701,-9,29,730,216,233,193,1590,1243,11,1246,1254,8,0,0,,,,,,
3962093,2015,9,3,4,HA,12,N373HA,HNL,SFO,1340,1440,60,25,1505,305,307,272,2398,2237,10,2145,2247,62,0,0,,0,0,12,0,50
4695155,2015,10,20,2,AA,1473,N439AA,10397,11298,1440,1436,-4,10,1446,140,136,114,731,1540,12,1600,1552,-8,0,0,,,,,,
2937052,2015,7,3,5,WN,2205,N288WN,BUF,MCO,1935,1926,-9,6,1932,160,147,135,1011,2147,6,2215,2153,-22,0,0,,,,,,
1977677,2015,5,6,3,OO,5208,N128SY,ORD,BDL,1436,1436,0,23,1459,134,136,106,783,1745,7,1750,1752,2,0,0,,,,,,
1437601,2015,4,3,5,B6,115,N192JB,SYR,JFK,545,538,-7,15,553,79,78,55,209,648,8,704,656,-8,0,0,,,,,,
1989788,2015,5,7,4,WN,1813,N792SW,DEN,LAS,1000,1007,7,13,1020,115,107,89,628,1049,5,1055,1054,-1,0,0,,,,,,
3213157,2015,7,20,1,DL,2272,N995DL,ATL,SRQ,1259,1259,0,13,1312,90,94,77,444,1429,4,1429,1433,4,0,0,,,,,,
2991968,2015,7,7,2,WN,3299,N710SW,ORF,BWI,1125,1125,0,15,1140,60,53,35,159,1215,3,1225,1218,-7,0,0,,,,,,
4887627,2015,11,2,1,OO,7362,N659BR,ABR,MSP,505,457,-8,15,512,67,67,44,257,556,8,612,604,-8,0,0,,,,,,
4422967,2015,10,3,6,AA,2470,N3CSAA,13930,12889,1003,1032,29,14,1046,240,224,204,1514,1210,6,1203,1216,13,0,0,,,,,,
1969910,2015,5,6,3,US,1773,N948UW,MSP,PHL,700,652,-8,11,703,155,152,132,980,1015,9,1035,1024,-11,0,0,,,,,,
3651345,2015,8,15,6,AA,1654,N4XPAA,DFW,FAT,1025,1040,15,21,1101,208,195,167,1313,1148,7,1153,1155,2,0,0,,,,,,
4929594,2015,11,4,3,DL,2104,N950DL,ATL,PVD,1454,1451,-3,13,1504,148,134,117,903,1701,4,1722,1705,-17,0,0,,,,,,
2560715,2015,6,11,4,EV,4400,N13908,ROC,EWR,1221,1208,-13,31,1239,77,89,43,246,1322,15,1338,1337,-1,0,0,,,,,,
5508054,2015,12,11,5,UA,455,N475UA,AUS,SFO,1817,1812,-5,12,1824,238,218,202,1504,1946,4,2015,1950,-25,0,0,,,,,,
3214107,2015,7,20,1,DL,158,N935AT,DTW,BOS,1355,1344,-11,17,1401,116,104,78,632,1519,9,1551,1528,-23,0,0,,,,,,
44275,2015,1,3,6,EV,5038,N730EV,LGA,BHM,1945,2119,94,20,2139,165,154,130,866,2249,4,2130,2253,83,0,0,,0,0,0,83,0
2651767,2015,6,16,2,EV,4918,N933EV,ATL,CSG,1945,1940,-5,20,2000,42,39,16,83,2016,3,2027,2019,-8,0,0,,,,,,
1433972,2015,4,2,4,US,1974,N768US,FLL,DCA,1835,1826,-9,10,1836,152,144,129,899,2045,5,2107,2050,-17,0,0,,,,,,
2353348,2015,5,29,5,WN,2946,N742SW,PHX,AUS,1910,1905,-5,16,1921,130,126,107,872,2308,3,2320,2311,-9,0,0,,,,,,
2207916,2015,5,20,3,UA,1138,N69833,SFO,MSY,1747,1827,40,14,1841,252,238,220,1911,21,4,2359,25,26,0,0,,0,0,3,23,0
5234894,2015,11,24,2,WN,2864,N8306H,PHX,SAN,645,645,0,9,654,80,65,51,304,645,5,705,650,-15,0,0,,,,,,
2407153,2015,6,2,2,WN,8,N703SW,DAL,MAF,935,936,1,8,944,70,61,50,319,1034,3,1045,1037,-8,0,0,,,,,,
4469839,2015,10,6,2,OO,6315,N793SK,13930,10874,1105,1057,-8,28,1125,81,82,51,343,1316,3,1326,1319,-7,0,0,,,,,,
3021288,2015,7,9,4,OO,5162,N727SK,CVG,IAH,630,,,,,147,,,871,,,757,,,0,1,A,,,,,
2850060,2015,6,28,7,WN,367,N248WN,BDL,MCO,1620,2122,302,9,2131,175,174,158,1050,9,7,1915,16,301,0,0,,0,0,8,293,0
2277191,2015,5,25,1,MQ,3455,N611MQ,SGF,DFW,1044,1032,-12,10,1042,86,93,62,364,1144,21,1210,1205,-5,0,0,,,,,,
3585764,2015,8,11,2,EV,5086,N132EV,ATL,HOU,1250,1308,18,16,1324,122,112,91,696,1355,5,1352,1400,8,0,0,,,,,,
1759050,2015,4,23,4,MQ,3659,N618MQ,SGF,DFW,500,456,-4,14,510,86,101,71,364,621,16,626,637,11,0,0,,,,,,
808134,2015,2,23,1,F9,573,N910FR,DEN,SLC,827,820,-7,14,834,86,79,61,391,935,4,953,939,-14,0,0,,,,,,
3720381,2015,8,19,3,DL,2658,N912DN,LGA,MSP,1420,1421,1,17,1438,185,160,137,1020,1555,6,1625,1601,-24,0,0,,,,,,
2400228,2015,6,1,1,WN,2036,N906WN,LAX,STL,1925,1922,-3,6,1928,210,200,192,1592,40,2,55,42,-13,0,0,,,,,,
424710,2015,1,28,3,WN,2413,N8306H,MDW,LGA,2020,2014,-6,15,2029,120,116,95,725,2304,6,2320,2310,-10,0,0,,,,,,
1855051,2015,4,28,2,B6,108,N267JB,JFK,PWM,2245,2243,-2,19,2302,71,71,47,273,2349,5,2356,2354,-2,0,0,,,,,,
3812904,2015,8,25,2,DL,1066,N977AT,ATL,BNA,1000,958,-2,18,1016,67,60,38,214,954,4,1007,958,-9,0,0,,,,,,
2512407,2015,6,8,1,DL,929,N332NB,DTW,MSN,1537,1536,-1,21,1557,77,77,54,311,1551,2,1554,1553,-1,0,0,,,,,,
1685528,2015,4,18,6,DL,2156,N987AT,SYR,ATL,1149,1146,-3,13,1159,145,137,118,794,1357,6,1414,1403,-11,0,0,,,,,,
516180,2015,2,4,3,AA,2310,N504AA,DFW,DEN,705,702,-3,12,714,125,119,101,641,755,6,810,801,-9,0,0,,,,,,
682514,2015,2,15,7,MQ,3392,N698MQ,ORD,CLE,730,725,-5,12,737,74,63,48,315,925,3,944,928,-16,0,0,,,,,,
88214,2015,1,6,2,AA,2246,N3LXAA,PBI,ORD,1449,1459,10,10,1509,195,190,172,1144,1701,8,1704,1709,5,0,0,,,,,,
1393791,2015,3,31,2,US,2136,N957UW,BOS,LGA,1200,1152,-8,17,1209,76,72,39,184,1248,16,1316,1304,-12,0,0,,,,,,
2616407,2015,6,14,7,OO,5531,N917SW,DEN,GTF,1900,1904,4,18,1922,114,112,90,624,2052,4,2054,2056,2,0,0,,,,,,
2823353,2015,6,26,5,WN,385,N8640D,PHX,SEA,2110,2144,34,9,2153,165,165,145,1107,18,11,2355,29,34,0,0,,0,0,10,24,0
268612,2015,1,18,7,EV,4627,N11176,CLE,DFW,1557,1557,0,8,1605,198,178,152,1021,1737,18,1815,1755,-20,0,0,,,,,,
2005951,2015,5,8,5,DL,2122,N339NB,JFK,AUS,910,909,-1,29,938,264,249,213,1521,1211,7,1234,1218,-16,0,0,,,,,,
1420795,2015,4,2,4,UA,1509,N77430,BOS,IAH,600,556,-4,13,609,269,241,219,1597,848,9,929,857,-32,0,0,,,,,,
570822,2015,2,7,6,WN,39,N525SW,DAL,HOU,1600,1559,-1,11,1610,65,57,41,239,1651,5,1705,1656,-9,0,0,,,,,,
5650860,2015,12,21,1,DL,1278,N953DN,ABQ,MSP,550,600,10,11,611,156,142,124,981,915,7,926,922,-4,0,0,,,,,,
2204148,2015,5,20,3,MQ,3340,N806MQ,ORF,LGA,1400,1352,-8,30,1422,86,96,57,296,1519,9,1526,1528,2,0,0,,,,,,
1571281,2015,4,11,6,EV,4299,N14117,EWR,STL,1013,1009,-4,20,1029,173,164,140,872,1149,4,1206,1153,-13,0,0,,,,,,
4364444,2015,9,29,2,AA,494,N567UW,CLT,PHX,1620,1624,4,37,1701,270,270,226,1773,1747,7,1750,1754,4,0,0,,,,,,
4329408,2015,9,27,7,DL,1645,N376NW,DEN,DTW,1403,1357,-6,14,1411,171,172,151,1123,1842,7,1854,1849,-5,0,0,,,,,,
